FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,15.23067,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,14.751341,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,12.716861,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,12.744939,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,13.156726,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,13.19878,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,12.575792,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2018,39.051725,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2019,40.147308,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2020,36.695681,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2021,37.794942,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2022,41.52269,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2023,42.241617,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,7,Diploma,2024,41.652261,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2018,60.616195,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2019,61.851218,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2020,58.950635,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2021,62.812323,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2022,64.847887,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,66.261943,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,67.810025,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2018,35.345304,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2019,36.064087,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2020,33.294685,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2021,34.754022,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2022,37.325131,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2023,38.63776,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y15-34,15-34 anni,99,Totale,2024,38.751809,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,41.090819,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,39.638609,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,38.021072,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,39.13424,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,40.481466,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,40.076349,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,40.546862,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2018,65.122562,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2019,64.48967,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2020,62.490866,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2021,62.954645,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2022,63.553388,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2023,64.656143,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,7,Diploma,2024,64.838667,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2018,82.075939,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2019,82.097495,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2020,80.92682,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2021,82.368484,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2022,84.308751,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2023,85.197186,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,11,Laurea e post-laurea,2024,84.13554,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2018,62.810852,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2019,62.588605,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2020,61.261965,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2021,62.354416,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2022,64.021695,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2023,65.508391,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-44,35-44 anni,99,Totale,2024,65.800218,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,42.034132,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,42.026164,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,39.97025,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,40.527208,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,42.205966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,42.892157,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,42.89842,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2018,66.275526,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2019,66.3388,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2020,64.259065,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2021,65.09243,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2022,66.072398,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2023,66.508379,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,7,Diploma,2024,67.785441,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2018,83.482083,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2019,83.167178,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2020,82.069542,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2021,83.698071,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2022,85.116757,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2023,86.190256,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,11,Laurea e post-laurea,2024,85.593078,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2018,62.724582,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2019,63.073704,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2020,61.525539,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2021,62.789169,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2022,64.544056,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2023,66.011149,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y35-49,35-49 anni,99,Totale,2024,66.983518,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,42.917792,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,44.164932,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,41.928624,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,42.571172,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,44.080701,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,44.73847,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,45.463041,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2018,67.789141,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2019,69.156553,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2020,67.836476,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2021,68.920646,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2022,69.924405,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2023,70.395989,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,7,Diploma,2024,71.431821,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2018,86.754323,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2019,85.952578,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2020,85.477809,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2021,87.070325,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2022,87.393951,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2023,87.361821,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,11,Laurea e post-laurea,2024,87.633773,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2018,60.837856,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2019,62.246907,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2020,60.988404,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2021,62.287889,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2022,63.78926,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2023,65.227825,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y45-54,45-54 anni,99,Totale,2024,66.787668,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,27.122551,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,27.723536,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,27.035149,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,27.658395,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,29.345673,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,30.093468,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,30.22758,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2018,54.148966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2019,54.978227,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2020,54.093907,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2021,53.862388,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2022,55.278236,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2023,56.052178,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,7,Diploma,2024,57.644008,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2018,77.950939,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2019,78.431035,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2020,76.064941,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2021,77.135096,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2022,77.200211,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2023,79.577958,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,11,Laurea e post-laurea,2024,80.757624,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2018,43.678388,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2019,44.458712,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2020,43.68745,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2021,43.99626,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2022,45.238766,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2023,47.205821,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y55-64,55-64 anni,99,Totale,2024,48.476177,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,32.499763,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,33.018084,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,31.81345,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,32.555382,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,33.857945,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,34.128513,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,34.590791,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2018,59.354326,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2019,60.377979,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2020,59.625805,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2021,59.663214,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2022,60.723229,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2023,61.631046,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,7,Diploma,2024,62.24395,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2018,81.510194,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2019,81.781787,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2020,80.399489,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2021,81.524781,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2022,81.767718,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2023,82.429412,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,11,Laurea e post-laurea,2024,83.31199,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2018,49.448226,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2019,50.436403,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2020,49.615042,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2021,50.09113,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2022,51.206874,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2023,52.914008,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y50-64,50-64 anni,99,Totale,2024,54.092416,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,35.807937,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,35.930089,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,33.944411,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,34.625423,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,35.990459,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,36.644857,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,36.867043,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2018,56.290854,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2019,57.012602,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2020,54.948001,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2021,55.522807,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2022,57.390788,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2023,58.132954,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,7,Diploma,2024,58.607882,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2018,75.382485,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2019,75.847024,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2020,74.07918,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2021,76.369899,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2022,77.665324,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,2,Femmine,Y20-64,20-64 anni,11,Laurea e post-laurea,2023,78.779171,,
