FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,AGE_ENTERPRISE,Età della impresa,TYPE_OF_CONTRACT,Tipologia contrattuale,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2013,59853.84,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2014,54875.38,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2015,56636.17,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2016,53995.82,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2017,61241.41,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2012,67205.78,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2013,62336.7,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2014,60190.5,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2015,60173.86,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2016,65693.93,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2017,65997.62,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2012,79201.5,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2013,73000.25,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2014,73896.59,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2015,72961.92,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2016,78615.75,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2017,82030.81,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2012,62289.45,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2013,64924.3,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2014,60540.59,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2015,58108.02,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2016,56248.77,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2017,47518.75,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2012,71644.04,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2013,73569.26,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2014,72083.14,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2015,68491.13,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2016,66697.11,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2017,60161.43,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2012,168162.27,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2013,167592.62,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2014,162424.22,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2015,169470.46,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2016,183605.28,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2017,189016.37,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2012,186590.4,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2013,184870.22,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2014,186163.3,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2015,194248.78,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2016,211774.02,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2017,222995.59,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2012,389385.59,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2013,379124.8,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2014,361551.71,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2015,371638.05,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2016,396160.82,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2017,392576.3,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2012,452611.88,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2013,435819.63,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2014,432233.77,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2015,440035.26,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2016,470130.08,,
A,Annuale,ITF4,Puglia,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2017,486018.71,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2012,4628.49,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2013,4093.23,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2014,4348.77,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2015,4617.46,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2016,4852.98,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2017,4683.7,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2012,5884.13,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2013,5147.49,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2014,5566.54,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2015,5719.75,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2016,6756.34,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2017,7456.03,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2012,5697.37,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2013,5029.69,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2014,4651.66,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2015,4687.72,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2016,5474.46,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2017,5989.36,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2012,6807.86,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2013,5913.28,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2014,5584.09,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2015,5675.32,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2016,6548.44,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2017,7475.93,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2012,9767.39,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2013,8191.17,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2014,7474.89,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2015,7701.65,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2016,7685.61,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,2,Tempo indeterminato,2017,7222.9,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2012,11382.41,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2013,9460.07,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2014,8911.26,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2015,9035.34,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2016,9074.59,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y6-10,6-10 anni,9,Totale,2017,8980.43,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2012,6536.68,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2013,8531.47,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2014,8801.39,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2015,9517.95,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2016,8697.28,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,2,Tempo indeterminato,2017,8048.54,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2012,7955.99,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2013,9468.45,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2014,10016.66,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2015,10710.36,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2016,10008.01,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y11-15,11-15 anni,9,Totale,2017,9630.48,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2012,26582.77,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2013,26089.77,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2014,23790.38,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2015,26939.14,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2016,29985.28,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,2,Tempo indeterminato,2017,30419.08,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2012,29153.04,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2013,28423.14,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2014,26367.86,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2015,29785.34,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2016,33051.66,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y_GE16,16 anni e più,9,Totale,2017,34674.52,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2012,53212.7,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2013,51935.33,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2014,49067.09,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2015,53463.92,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2016,56695.61,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,2,Tempo indeterminato,2017,56363.58,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2012,61183.43,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2013,58412.43,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2014,56446.41,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2015,60926.11,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2016,65439.04,,
A,Annuale,ITF5,Basilicata,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),TOTAL,Totale,9,Totale,2017,68217.39,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2012,14065.95,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2013,11169.15,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2014,10528.96,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2015,12558.47,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2016,15342.24,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,2,Tempo indeterminato,2017,13251.38,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2012,16934.5,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2013,13575.73,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2014,13715.31,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2015,15418.45,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2016,18692.04,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y0-2,0-2 anni,9,Totale,2017,17632.19,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2012,21836.62,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2013,18828.74,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2014,14942.89,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2015,14240.13,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2016,13970.23,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,2,Tempo indeterminato,2017,14485.2,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2012,24874.84,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2013,21682.47,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2014,18292.71,,
A,Annuale,ITF6,Calabria,AENTEMPYAA,Numero dipendenti delle imprese attive (valori medi annui),Y3-5,3-5 anni,9,Totale,2015,17147.45,,
