FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,32.6,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,32.71,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,33.03,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,33.34,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2016,34.38,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2017,34.54,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2018,35.14,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2019,35.36,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2020,36.48,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2021,36.37,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2022,36.48,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD2,Provincia Autonoma Trento,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2023,37.26,e,Dato stimato,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2004,37.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2005,41.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2006,41.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2007,42.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2008,43.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2009,45.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2010,44,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2011,47.5,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2012,48.7,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2013,50.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2014,51.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2015,53.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2016,55.7,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2017,59.6,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2018,59.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2019,61.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2020,72,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2021,65.1,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2022,66.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,CMARRGP_FROM2017,Matrimoni civili (%),2023,69.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,487.6,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,494.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,488.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,500,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,493,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,455.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,451.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,426.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,441,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,410.6,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,410.6,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,423.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,435.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,405,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,420,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,388.1,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,221.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,363.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,399.5,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,388.5,e,Dato stimato,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,576.3,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,588.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,581,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,590.6,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,579.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,532.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,524.7,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,493.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,507.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,471.4,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,469.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,484.5,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,497.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,464.9,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,483.5,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,445.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,259.5,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,422.2,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,467.8,,,,,,,,,,,,
A,Annuale,ITD3,Veneto,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,452.9,e,Dato stimato,,,,,,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,34.63,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,35.73,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2006,35.22,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2007,35.35,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2008,35.82,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2009,35.9,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2010,36.31,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2011,36.75,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2012,36.63,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2013,36.99,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2014,37.11,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2015,37.8,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2016,38.07,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2017,38.55,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2018,38.84,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,39.29,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,40.86,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,41.24,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,40.66,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,41.37,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,30.21,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2005,30.52,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2006,30.84,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2007,31.23,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2008,31.46,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2009,31.7,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2010,32.08,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2011,32.45,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,32.56,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,32.87,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,33.1,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITD3,Veneto,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,33.63,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
